"Entity","Code","Year","hdi","gdp","population_historical","owid_region","dev_status","hdi_band","gdp_band"
"Azerbaijan","AZE",2011,0.746,19386.744,9256100,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2012,0.751,19545.072,9376131,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2013,0.757,20414.832,9504374,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2014,0.766,20716.14,9631088,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2015,0.771,20694.78,9752813,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2016,0.772,19830.322,9868395,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2017,0.774,19675.959,9968463,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2018,0.775,19798.834,10039730,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2019,0.78,20122.713,10110446,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2020,0.757,19126.096,10181688,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2021,0.765,20111.375,10234332,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2022,0.784,21051.27,10295256,"Asia","Developing","High","High-income"
"Azerbaijan","AZE",2023,0.789,21262.299,10318161,"Asia","Developing","High","High-income"
"Bahamas","BHS",1990,0.762,33062.547,275910,"North America","Developing","High","High-income"
"Bahamas","BHS",1991,0.762,31139.852,280701,"North America","Developing","High","High-income"
"Bahamas","BHS",1992,0.762,29404.33,285877,"North America","Developing","High","High-income"
"Bahamas","BHS",1993,0.763,28946.934,291306,"North America","Developing","High","High-income"
"Bahamas","BHS",1994,0.765,29337.83,296467,"North America","Developing","High","High-income"
"Bahamas","BHS",1995,0.774,30119.436,301424,"North America","Developing","High","High-income"
"Bahamas","BHS",1996,0.779,30898.836,306237,"North America","Developing","High","High-income"
"Bahamas","BHS",1997,0.773,30830.06,310862,"North America","Developing","High","High-income"
"Bahamas","BHS",1998,0.777,31827.271,315328,"North America","Developing","High","High-income"
"Bahamas","BHS",1999,0.783,33648.02,319574,"North America","Developing","High","High-income"
"Bahamas","BHS",2000,0.787,34587.105,323804,"North America","Developing","High","High-income"
"Bahamas","BHS",2001,0.79,35062.17,327798,"North America","Developing","High","High-income"
"Bahamas","BHS",2002,0.793,35600.33,331575,"North America","Developing","High","High-income"
"Bahamas","BHS",2003,0.794,34730.664,335573,"North America","Developing","High","High-income"
"Bahamas","BHS",2004,0.795,34607.742,339743,"North America","Developing","High","High-income"
"Bahamas","BHS",2005,0.798,35355.188,343857,"North America","Developing","High","High-income"
"Bahamas","BHS",2006,0.8,35778.73,348333,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2007,0.801,35786.715,353289,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2008,0.801,34488.008,358083,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2009,0.8,32620.777,362746,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2010,0.801,32701.951,367432,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2011,0.802,32526.205,371683,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2012,0.805,33167.605,375423,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2013,0.805,31921.71,378905,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2014,0.807,32226.924,382262,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2015,0.807,32290.7,385302,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2016,0.808,31756.84,388002,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2017,0.81,32442.723,390454,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2018,0.812,33106.695,392668,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2019,0.8,32495.334,394631,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2020,0.797,25457.08,395827,"North America","Developing","High","High-income"
"Bahamas","BHS",2021,0.794,29340.473,396326,"North America","Developing","High","High-income"
"Bahamas","BHS",2022,0.818,32408.71,397492,"North America","Developed","Very High","High-income"
"Bahamas","BHS",2023,0.82,33105.605,399410,"North America","Developed","Very High","High-income"
"Bahrain","BHR",1990,0.734,41856.543,514755,"Asia","Developing","High","High-income"
"Bahrain","BHR",1991,0.728,47644.023,531841,"Asia","Developing","High","High-income"
"Bahrain","BHR",1992,0.728,49511.95,547704,"Asia","Developing","High","High-income"
"Bahrain","BHR",1993,0.732,54433.137,562766,"Asia","Developing","High","High-income"
"Bahrain","BHR",1994,0.732,52886.58,577908,"Asia","Developing","High","High-income"
"Bahrain","BHR",1995,0.737,53537.684,593177,"Asia","Developing","High","High-income"
"Bahrain","BHR",1996,0.741,54289.438,608545,"Asia","Developing","High","High-income"
"Bahrain","BHR",1997,0.746,54512.855,623971,"Asia","Developing","High","High-income"
"Bahrain","BHR",1998,0.754,55638.69,639345,"Asia","Developing","High","High-income"
"Bahrain","BHR",1999,0.761,56522.227,654572,"Asia","Developing","High","High-income"
"Bahrain","BHR",2000,0.775,57968.996,669543,"Asia","Developing","High","High-income"
"Bahrain","BHR",2001,0.785,57280.7,699926,"Asia","Developing","High","High-income"
"Bahrain","BHR",2002,0.791,55096.656,752141,"Asia","Developing","High","High-income"
"Bahrain","BHR",2003,0.799,54431.875,811229,"Asia","Developing","High","High-income"
"Bahrain","BHR",2004,0.795,54045.094,871404,"Asia","Developing","High","High-income"
"Bahrain","BHR",2005,0.791,53478.266,932571,"Asia","Developing","High","High-income"
"Bahrain","BHR",2006,0.795,52691.934,994573,"Asia","Developing","High","High-income"
"Bahrain","BHR",2007,0.8,52731.793,1057370,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2008,0.804,52765.39,1120668,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2009,0.804,50665.75,1183577,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2010,0.81,50704.848,1213201,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2011,0.817,53132.33,1206693,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2012,0.833,54516.84,1216256,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2013,0.846,55376.402,1257153,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2014,0.847,55065.82,1312803,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2015,0.868,54149.914,1369607,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2016,0.871,54107.074,1429559,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2017,0.874,53859.773,1481958,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2018,0.886,54893.074,1497582,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2019,0.894,56749.96,1485632,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2020,0.885,53814.246,1483026,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2021,0.885,54954.676,1501708,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2022,0.902,57465.17,1533408,"Asia","Developed","Very High","High-income"
"Bahrain","BHR",2023,0.899,57213.09,1569625,"Asia","Developed","Very High","High-income"
"Bangladesh","BGD",1990,0.397,2069.7822,111633674,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1991,0.395,2101.3835,113787065,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1992,0.411,2174.3823,115952146,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1993,0.419,2234.81,118132306,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1994,0.426,2279.0942,120343133,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1995,0.434,2351.7039,122600315,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1996,0.442,2413.543,124862131,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1997,0.451,2475.5957,127198029,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1998,0.459,2555.0613,129622282,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",1999,0.468,2624.0654,132108017,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2000,0.477,2712.935,134544254,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2001,0.486,2803.5547,136805753,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2002,0.494,2866.4346,138933610,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2003,0.503,2958.915,140970309,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2004,0.511,3071.838,142902810,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2005,0.52,3231.6138,144715747,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2006,0.527,3407.4272,146405934,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2007,0.534,3608.9155,147989238,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2008,0.538,3787.9382,149474218,"Asia","Developing","Low","Lower-middle"
"Bangladesh","BGD",2009,0.551,3942.1362,150873661,"Asia","Developing","Medium","Lower-middle"
"Bangladesh","BGD",2010,0.561,4125.464,152201922,"Asia","Developing","Medium","Lower-middle"
"Bangladesh","BGD",2011,0.572,4352.4263,153591029,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2012,0.583,4592.0483,155070060,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2013,0.589,4822.726,156532092,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2014,0.6,5068.6396,157964878,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2015,0.621,5352.7114,159383130,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2016,0.632,5682.5356,160811890,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2017,0.633,6005.707,162186094,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2018,0.646,6392.5933,163523054,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2019,0.656,6838.326,164913011,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2020,0.663,7015.1978,166297978,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2021,0.663,7441.0693,167658798,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2022,0.68,7888.164,169384838,"Asia","Developing","Medium","Upper-middle"
"Bangladesh","BGD",2023,0.685,8242.398,171466945,"Asia","Developing","Medium","Upper-middle"
"Barbados","BRB",1990,0.73,16976.762,258536,"North America","Developing","High","High-income"
"Barbados","BRB",1991,0.732,16264.93,259339,"North America","Developing","High","High-income"
"Barbados","BRB",1992,0.732,15286.356,260219,"North America","Developing","High","High-income"
"Barbados","BRB",1993,0.735,15362.728,260992,"North America","Developing","High","High-income"
"Barbados","BRB",1994,0.74,15636.116,261588,"North America","Developing","High","High-income"
"Barbados","BRB",1995,0.744,15925.521,262002,"North America","Developing","High","High-income"
"Barbados","BRB",1996,0.748,16543.328,262246,"North America","Developing","High","High-income"
"Barbados","BRB",1997,0.752,17320.367,262357,"North America","Developing","High","High-income"
"Barbados","BRB",1998,0.754,17963.139,262382,"North America","Developing","High","High-income"
"Barbados","BRB",1999,0.756,18017.693,262477,"North America","Developing","High","High-income"
"Barbados","BRB",2000,0.762,18851.576,262028,"North America","Developing","High","High-income"
"Barbados","BRB",2001,0.763,18380.26,262376,"North America","Developing","High","High-income"
"Barbados","BRB",2002,0.767,18404.15,264107,"North America","Developing","High","High-income"
"Barbados","BRB",2003,0.771,18689.342,265735,"North America","Developing","High","High-income"
"Barbados","BRB",2004,0.775,18845.24,267247,"North America","Developing","High","High-income"
"Barbados","BRB",2005,0.779,19488.002,268672,"North America","Developing","High","High-income"
"Barbados","BRB",2006,0.783,20571.81,269966,"North America","Developing","High","High-income"
"Barbados","BRB",2007,0.79,20899.99,271250,"North America","Developing","High","High-income"
"Barbados","BRB",2008,0.794,20922.408,272679,"North America","Developing","High","High-income"
"Barbados","BRB",2009,0.798,19770.527,274081,"North America","Developing","High","High-income"
"Barbados","BRB",2010,0.797,19253.408,275193,"North America","Developing","High","High-income"
"Barbados","BRB",2011,0.794,19050.566,276094,"North America","Developing","High","High-income"
"Barbados","BRB",2012,0.797,18936.088,276904,"North America","Developing","High","High-income"
"Barbados","BRB",2013,0.798,18695.684,277625,"North America","Developing","High","High-income"
"Barbados","BRB",2014,0.799,18665.178,278302,"North America","Developing","High","High-income"
"Barbados","BRB",2015,0.8,18464.664,278942,"North America","Developed","Very High","High-income"
"Barbados","BRB",2016,0.803,18754.666,279556,"North America","Developed","Very High","High-income"
"Barbados","BRB",2017,0.804,18740.35,280132,"North America","Developed","Very High","High-income"
"Barbados","BRB",2018,0.806,18484.697,280674,"North America","Developed","Very High","High-income"
"Barbados","BRB",2019,0.808,18572.51,281162,"North America","Developed","Very High","High-income"
"Barbados","BRB",2020,0.803,15749.038,281654,"North America","Developed","Very High","High-income"
"Barbados","BRB",2021,0.803,15683.885,282111,"North America","Developed","Very High","High-income"
"Barbados","BRB",2022,0.807,18469.576,282268,"North America","Developed","Very High","High-income"
"Barbados","BRB",2023,0.811,19224.463,282302,"North America","Developed","Very High","High-income"
"Belarus","BLR",1995,0.692,8061.196,10197421,"Europe","Developing","Medium","Upper-middle"
"Belarus","BLR",1996,0.697,8314.856,10163972,"Europe","Developing","Medium","Upper-middle"
"Belarus","BLR",1997,0.704,9301.327,10122315,"Europe","Developing","High","Upper-middle"
"Belarus","BLR",1998,0.709,10128.156,10080527,"Europe","Developing","High","Upper-middle"
"Belarus","BLR",1999,0.716,10519.749,10039177,"Europe","Developing","High","Upper-middle"
"Belarus","BLR",2000,0.724,11182.455,9991254,"Europe","Developing","High","Upper-middle"
"Belarus","BLR",2001,0.731,11771.087,9938024,"Europe","Developing","High","Upper-middle"
"Belarus","BLR",2002,0.738,12443.933,9873403,"Europe","Developing","High","Upper-middle"
"Belarus","BLR",2003,0.747,13413.927,9803112,"Europe","Developing","High","High-income"
"Belarus","BLR",2004,0.758,15052.118,9735039,"Europe","Developing","High","High-income"
"Belarus","BLR",2005,0.767,16579.873,9667778,"Europe","Developing","High","High-income"
"Belarus","BLR",2006,0.777,18349.871,9607999,"Europe","Developing","High","High-income"
"Belarus","BLR",2007,0.786,20019.611,9563078,"Europe","Developing","High","High-income"
"Belarus","BLR",2008,0.796,22137.947,9529315,"Europe","Developing","High","High-income"
"Belarus","BLR",2009,0.798,22236.838,9507289,"Europe","Developing","High","High-income"
"Belarus","BLR",2010,0.803,24012.613,9490705,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2011,0.812,25404.756,9472681,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2012,0.818,25879.133,9463025,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2013,0.821,26147.625,9464405,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2014,0.825,26564.436,9472660,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2015,0.825,25513.213,9487235,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2016,0.825,24846.83,9499018,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2017,0.828,25503.98,9495737,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2018,0.827,26363.463,9479978,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2019,0.826,26798.82,9435364,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2020,0.815,26731.496,9350896,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2021,0.817,27611.18,9251315,"Europe","Developed","Very High","High-income"
"Belarus","BLR",2022,0.824,26537.508,9173190,"Europe","Developed","Very High","High-income"
